1670257963469	<<<	[C|ADC|T]
1670257963521	>>>	T|ADC|SOL,12,4,20,31|ANG,305|MAG,1,0,0,1|WHL,0|MPU,ACC,-2.38,-54.63,997.56|MPU,GYR,-0.01,-0.05,0.05|MPU,MAG,-6622.76,-1763.40,-1995.63
1670257964489	>>>	T|ADC|SOL,15,6,21,35|ANG,321|MAG,1,0,0,1|WHL,0|MPU,ACC,0.61,-54.20,996.52|MPU,GYR,-0.10,0.02,0.15|MPU,MAG,-6642.47,-1765.21,-2004.30
1670257964821	<<<	[C|ADC|MAG|Y|-]
1670257965601	>>>	T|ADC|SOL,14,8,23,43|ANG,325|MAG,1,0,1,0|WHL,0|MPU,ACC,0.18,-57.86,994.93|MPU,GYR,-0.09,-0.11,0.13|MPU,MAG,-6656.81,-1765.21,-1997.36
1670257966709	>>>	T|ADC|SOL,10,2,20,20|ANG,270|MAG,1,0,1,0|WHL,0|MPU,ACC,0.06,-58.47,999.76|MPU,GYR,0.02,0.03,0.05|MPU,MAG,-9861.33,-1757.99,-2562.54
1670257967667	<<<	[C|ADC|MAG|X|+]
1670257967821	>>>	T|ADC|SOL,18,4,20,36|ANG,321|MAG,0,1,1,0|WHL,0|MPU,ACC,3.42,-60.00,995.24|MPU,GYR,-0.03,-0.02,0.09|MPU,MAG,-9855.96,-1767.01,-2560.81
1670257968473	<<<	[C|ADC|T]
1670257968527	>>>	T|ADC|SOL,14,7,21,39|ANG,344|MAG,0,1,1,0|WHL,0|MPU,ACC,-1.40,-56.58,993.59|MPU,GYR,0.01,0.02,0.02|MPU,MAG,4277.64,1649.68,2085.43
1670257968929	>>>	T|ADC|SOL,13,5,20,38|ANG,337|MAG,0,1,1,0|WHL,0|MPU,ACC,2.99,-61.16,1001.59|MPU,GYR,0.00,-0.05,0.04|MPU,MAG,4469.41,1712.82,2073.29
1670257970039	>>>	T|ADC|SOL,15,3,23,37|ANG,342|MAG,0,1,1,0|WHL,0|MPU,ACC,-3.36,-56.58,994.81|MPU,GYR,-0.15,-0.08,0.11|MPU,MAG,4467.62,1725.44,2092.36
1670257970111	<<<	[C|ADC|MAG|X|-]
1670257971149	>>>	T|ADC|SOL,17,4,20,36|ANG,323|MAG,0,1,1,0|WHL,0|MPU,ACC,-2.20,-56.70,993.47|MPU,GYR,-0.05,-0.05,0.04|MPU,MAG,4453.28,1725.44,2078.49
1670257972261	>>>	T|ADC|SOL,17,1,19,42|ANG,323|MAG,0,1,1,0|WHL,0|MPU,ACC,-0.18,-54.99,994.57|MPU,GYR,-0.21,-0.18,0.10|MPU,MAG,4462.24,1720.03,2097.56
1670257972350	<<<	[C|ADC|MAG|X|0]
1670257973369	>>>	T|ADC|SOL,16,5,21,43|ANG,309|MAG,1,1,1,0|WHL,0|MPU,ACC,-0.55,-59.27,995.91|MPU,GYR,-0.02,-0.01,0.06|MPU,MAG,4471.20,1725.44,2088.90
1670257973475	<<<	[C|ADC|T]
1670257973528	>>>	T|ADC|SOL,17,2,20,40|ANG,319|MAG,1,1,1,0|WHL,0|MPU,ACC,4.82,-55.66,997.86|MPU,GYR,-0.15,-0.10,0.17|MPU,MAG,-2350.06,91.06,-168.34
1670257973690	<<<	[C|ADC|MAG|Y|0]
1670257974477	>>>	T|ADC|SOL,15,4,22,40|ANG,323|MAG,1,1,1,1|WHL,0|MPU,ACC,0.49,-59.14,994.02|MPU,GYR,-0.14,-0.06,0.07|MPU,MAG,-2346.47,87.45,-182.21
1670257975586	>>>	T|ADC|SOL,22,4,20,42|ANG,331|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.40,-57.07,997.92|MPU,GYR,-0.01,-0.11,0.16|MPU,MAG,-785.43,89.26,96.91
1670257976698	>>>	T|ADC|SOL,27,3,16,38|ANG,321|MAG,1,1,1,1|WHL,0|MPU,ACC,3.17,-58.96,993.53|MPU,GYR,-0.15,-0.10,0.11|MPU,MAG,-778.27,78.43,93.44
1670257977806	>>>	T|ADC|SOL,30,4,18,42|ANG,315|MAG,1,1,1,1|WHL,0|MPU,ACC,0.98,-58.59,996.09|MPU,GYR,-0.18,-0.09,0.14|MPU,MAG,-767.51,85.65,100.38
